,Name,Location,Specialty,Picture
885,"Elena Vitug, MD",['502 Euclid Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
886,"Kumara Prathipati, MD",['502 Euclid Ave'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4ci5NIBZPdh4Og1H0nQQ0J/aef2027d9123c15824154571bbba94b3/prathipati_kumara_51427_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
887,"Gelen Del Rosario, MD",['502 Euclid Ave.'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
888,"Ajay Meka, MD","['502 Euclid Avenue', '450 4th Avenue']",['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
889,"Iman Mikhail, MD",['502 Euclid Avenue'],['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
890,"Mariusz Wysoczanski, MD",['1415 East 8th Street'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/378TnetTa12iiuogu7fBUA/5de316e4f6ec4afb28b451c599717944/wysoczanski_mariusz_81190_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
891,"Steven Rough, MD",['1415 East 8th Street'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/1sq49giLVF1zEbomIjD86d/f26b64fa464c88e0eec459f16bebf15e/rough_steven_80639_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
892,"Raul Oviedo-Linares, MD",['1415 East 8th Street'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
893,"Kambiz Shetabi, MD",['1415 East 8th Street'],['Interventional cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/544Jhvlqja8rvPPEzS1OTc/4b66eb4c024ed9ec236d6e34464e4a6f/chetabi_kambiz_89927_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
894,"Nancy Ly, MD",['1415 East 8th Street'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/5kzCeWYsJNzDm2IDWwqzZ9/c41cf74f256e4d8e6a5c23df62b7a6df/ly_nancy_86430_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
895,"James Kim, MD",['1415 East 8th Street'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
896,"Ronald Sanzone, DO","['752 Medical Center Court', '610 Euclid Ave.']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/1kYXHPqGPAmewU81O8pJts/34e0514ac5a2ac0aeef18834bdc078f8/sanzone_ronald_57403_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
897,"Merritt Matthews, MD",['610 Euclid Ave.'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2o2KpSyQCED9OiV9ugDMW/3ca80efc876b5159404a25d2fcf83c3e/matthews_merritt_52332_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
898,"Paavan Dilip Patel, DO","['752 Medical Center Court', '610 Euclid Ave.']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
899,"Joseph Novencido, DO","['610 Euclid Ave', '752 Medical Center Court', '610 Euclid Ave.']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/23RUTy4mGbnKJhoNWQMi9d/f138b6fe0eb6674e3685bc2289fde61f/Dr._Joseph_Novencido.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
900,"Troy Niguidula, MD",['610 Euclid Ave'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/5qldsNsxZWyxb2KKLatVnX/8a6f9cfe61d770f3c9de00e05d88092b/niguidula_troy_72041_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
901,"Razi Hekmat, MD",['610 Euclid Ave'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4dwJAErCb9hGUoZQh9rABn/be71284905e1b06ed340c54ff3fd72dc/hekmat_razi_68396_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
902,"Ira Braverman, MD",['610 Euclid Ave'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/18OZuWzdpJbvz5J2g1owgu/6a0a7802a87e1272f0adb084ea20489c/braverman_ira_56396_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
903,"Genaro Fernandez, MD",['610 Euclid Ave'],"['Cardiology', 'Cardiovascular disease', 'Internal medicine', 'Interventional cardiology']",https://images.ctfassets.net/pxcfulgsd9e2/U039a4hUAHwzItGW5RmpG/dd2676eba111ef86dfce0d2cc8088874/fernandez_genaro_56054_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
904,"Dixon Xu, DPM","['345 F St', '610 Euclid Ave']",['Podiatry'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
905,"Ahmad Bailony, MD",['655 Euclid Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/5aXJ9BlE8ty241aIyGERc/a97b965f781cd57bfa08c2e78d493f34/bailony_ahmad_76929_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
906,"Ai Wei Wang, MD","['655 Euclid Ave', '765 Medical Center Ct']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
907,"Mariles Valencia, MD","['655 Euclid Ave', '1741 Eastlake Pkwy']",['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
908,"Mohammed Bailony, MD",['655 Euclid Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/42tqAQ8qffQa4y5WR0Q3he/272509c0f16110a3fc609eeb048e6d12/bailony_mohammed_51365_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
909,"Elmer Harder, MD","['655 Euclid Ave', '480 4th Ave', '765 Medical Center Ct']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/2TLDqseE5BKGegFII8kZgr/157856a3e012e812911b2cf9cd0241c3/harder_elmer_51706_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
910,"Blanca Fresno, MD","['655 Euclid Ave', '1741 Eastlake Pkwy']",['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/35qsjh01J3cpGVpazLshW2/ea754cf8daacfa1bdd0f39332401cad9/fresno_blanca_51497_2009.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
911,"Nancy Oropeza, MD","['655 Euclid Ave', '765 Medical Center Ct']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
912,"Bao-Quyen Nguyen, DO",['655 Euclid Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
913,"Joshua Wathen, MD",['655 Euclid Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
914,"Courtney Ketch, MD","['655 Euclid Ave', '480 4th Ave', '765 Medical Center Ct']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/6rPy8lMORIV4T5VSB0vwBk/17e4b1d4ed8e2a76f199c77ee3e248df/ketch_courtney_91115_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
915,"Raghu Shettigar, MD","['655 Euclid Ave', '765 Medical Center Ct']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/1YrZZwI6ulr5GGJpor6Zdf/e9f332198d990f07eb60baaf39643805/shettigar_raghu_88088_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
916,"Brian Tabila, MD",['655 Euclid Ave'],['Pulmonary disease'],https://images.ctfassets.net/pxcfulgsd9e2/m1xyXNgUysGHmBd4SavMh/12af11506dff38c99a2a88ca84c5e267/Tabila_Brian_73714_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
917,"Rosemarie Lim, MD",['655 Euclid Ave'],['Pulmonary disease'],https://images.ctfassets.net/pxcfulgsd9e2/3RB64fK7cWj6xPRE58KveO/5d260bdd13ffa83c0480a412c9c4bd25/lim_rosemarie_61416_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
918,"Donna Crowley, MD",['655 Euclid Ave'],"['Pain medicine', 'Rehab/physical medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
919,"Juan Calderon Molina, MD","['655 Euclid Ave', '525 Third Ave.']",['Nephrology'],https://images.ctfassets.net/pxcfulgsd9e2/7FxQrR52t2QcUllME7GLTj/29b17c246b6b81c5b0d1aec9ab811049/calderon_juan-molina_85371_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
920,"Jay Pandhi, MD",['655 Euclid Ave'],"['Cardiology', 'Cardiovascular disease', 'Interventional cardiology']",https://images.ctfassets.net/pxcfulgsd9e2/54Xk8RGjmqjztKJBLVk8PI/e260a18c4cf47e9e54a59547139dbcfe/panhi_jay_83069_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
921,"Fharak Chip, MD",['655 Euclid Ave'],['Nephrology'],https://images.ctfassets.net/pxcfulgsd9e2/1WiKDMdxH1OX3fNn0H7et0/4f4d2cfd26bb5682d3ba8ea7e2634211/chip-maa_fharak_82093_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
922,"Dimitri Sherev, MD","['752 Medical Center Ct', '1380 El Cajon Blvd']",['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/224OscPZU2hylo15INUD2k/19ef289749862d1ac9e878ace2941d76/sherev_dimitri_71549_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
923,"Mihir Barvalia, MD",['1380 El Cajon Blvd'],"['Cardiology', 'Cardiovascular disease', 'Internal medicine', 'Interventional cardiology']",https://images.ctfassets.net/pxcfulgsd9e2/UrLa9am5QKhjSGM4BZ3p0/c7988342df08d8c269738f3dcbea7c7c/barvalia_mihar_91732_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
924,"Shilpa Naik, MD",['844 Jackman St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/605aJQDGLxHthP3ZTUzCBa/fb22c3dd85ec45b86ed92dfd6b10248d/naik_shilpa_79989_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
925,"Anita Pinto, MD",['844 Jackman St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
926,"Dru Imrie, MD",['844 Jackman St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
927,"Joshua Ocegueda, MD",['1136 D Ave'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
928,"Harish Hosalkar, MD","['2023 W Vista Way', '2323 E 8th St']","['Orthopedic surgery', 'Orthopedics - general', 'Orthopedics - trauma', 'Pediatric orthopedics']",https://images.ctfassets.net/pxcfulgsd9e2/2T7rTFyj8SPGUlP99WlxBu/a167de4d1410a91e11d4318e302daf2b/Harish_Hosalkar.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
929,"Suhail Zavaro, MD",['300 S. Pierce St.'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/2WJ5C4ripiWBFdzy3LblcN/5fdcc471aac017f7b2ba644271595e1e/zavaro_suhail_63509_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
930,"Jad Omran, MD, FSCAI",['300 S. Pierce St.'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/6Wb84EY2orMUZr2X1SkAIx/a17581da113a9ab69df35d0f6c6d3ce4/omran_jad_89005_2023.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
931,"Mianda Carr, MD",['2400 E 8th St'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
932,"Kim Tran, MD",['2400 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
933,"Deborah Rana, MD",['2400 E 8th St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
934,"Sharon Velasquez, MD",['2400 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
935,"Karen Law, MD",['2400 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
936,"Brianna Campbell, MD",['2400 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
937,"Nadia Mohamedi, MD",['2400 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
938,"Asma Alghamdi, MD",['2400 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
939,"Danielle Richardson, MD",['2400 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
940,"Carmelita Uy, MD",['2340 E 8th St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/32qwlAHTCQb3d9qgkJPNfR/36a13de53717dc0e8f62223ba97b0671/carmelita_uy_68840_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
941,"Marianito Sevilla, MD",['2340 E 8th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/7BA7jZRIAhORVq0XiuQdUX/bd738c48848a5c594a02da03e10935b0/sevilla_marianito_58951_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
942,"Jessica Gomez, MD","['835 3rd Ave', '1520 East Plaza Boulevard']",['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
943,"Dennis Dominguez, MD",['875 El Cajon Blvd'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/1bhi0fMqy1L0F54HtlfdQS/446cbf866f2c952e640f12a5efc68778/dominguez_dennis_54087_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
944,"Hala Sheikh-Mohamed, MD",['875 El Cajon Blvd'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
945,"Tamara Mansy, MD",['875 El Cajon Blvd'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
946,"Ramsey Salem, MD",['875 El Cajon Blvd'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
947,"Rami Michael, MD",['875 El Cajon Blvd'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/6zIex62wwnhmVNDXeBu28A/2a52ca5a346984ce37e3ccb5e2d37d0f/michael_rami_85956_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
948,"Hans Crumpler, MD",['300 Lantern Crest Way'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/7oo6u6AvfNv9vhRbCzR8fY/bfef159da87554a0e07f0a47c46c0954/crumpler_hans_89700_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
949,"Tracie Davis, MD",['133 W Main St'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4TfnggQZdljvmgKJOgacGp/db7ae91edc2c4172ed0912cea46947f8/davis_tracie_73457_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
950,"Monica Modi, MD",['133 W Main St'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
951,"Rhett Papa, DO",['133 W Main St'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
952,"Wasim Mansour, DO",['330 S Magnolia Ave'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/1jAN4ZX8au19VMK4NcHFyU/03f252cbdf9ddc12ae0d48f0aba76648/mansour_wasim_88817_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
953,"Roy Brownlow, MD","['637 E Grand Ave', '406 South Magnolia Avenue']",['Pain medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
954,"Terry Winegar, MD",['255 W Washington Ave'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/434ZyxNtQ8NxvfGlbSGuni/b1ab6e4f0937b3cf2008168214d73e2c/winegar_terry_57289_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
955,"Rana Mansour, DPM",['590 South Magnolia Avenue'],['Podiatry'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
956,"Hassan Kafri, MD","['328 Highland Ave', '450 4th Ave']","['Cardiology', 'Cardiovascular disease', 'Interventional cardiology']",https://images.ctfassets.net/pxcfulgsd9e2/7bmEbQBn6VIHCZzXosSUdO/a6cf90360d2ec103808912a3ea7377ea/kafri_hassan_72780_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
957,"Robin Spiering, MD",['744 Broadway'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2RUUhyHqi7hcJjU8mJ7Sbv/fcb0e3292484931e768872b7c0216632/spiering_robin_62484_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
958,"Dana Jackson, DO",['525 East Main Street'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
959,"Vy Hoang, MD",['250 E Chase Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
960,"Mohammed Alshammary, MD",['250 E Chase Ave'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/7gEKGgtJvX5sA5cZRSGCUy/7604e23dd80be9f8b90d15d9db68ffa3/alshammar_mohammed_95358_2023.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
961,"Areej Alwahab, MD",['250 E Chase Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
962,"Omar Khayyat, MD",['250 E Chase Ave'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2j42haJN6TlWwEInTFUfJw/90faf0052a3d99b3a5b82cd7c20b1f12/Omar_Khayyat.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
963,"David Mansour, DO","['1032 Broadway', '165 S 1st St']",['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
964,"Zain Jabri, MD",['1032 Broadway'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
965,"Simona Alb, MD","['480 4th Ave', '22 West 35th Street']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/1FqofOP2hUioopLWi8WqJz/7a0373f4566544b1e77b4231d68edaa9/Simona_Daniela_Alb.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
966,"Ovidiu Alb, MD","['480 4th Ave', '22 West 35th Street']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/17DybhmZMQaNrFYDMFK9Mg/ed221b1dbcd6718d9f2b98c7d8df3dfa/Alb_Ovidiu.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
967,"Carla Stillwell, MD","['480 4th Ave', '22 West 35th Street']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4WZXq0k5bJG2wONPaNbt4t/8f5c140eac38d93291b0a2acf483a8d3/Carla_Stillwell.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
968,"Ramiz Putrus, MD",['165 S 1st St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
969,"Elahe Toulouie, MD",['1580 N 2nd St'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/6jHRQXjw9zW36jKHwCwgkP/f1b8497eb1bafcca00beabc4ab6b5ff4/toulouie_elahe_70584_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
970,"Jimi Benson, MD",['1351 Broadway'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2psxootWwUkgMVhfgttEjR/d1c7b11b895ef7d9f47127c2aeec43f0/benson_jimi_78368_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
971,"Efrain Valladolid, MD","['584 E St', '584 E St']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/1rq4H3ZxfwEKUfqSSY3SEg/3deba351a755b03c79421e53a3131591/Valladolid_Efrain_65382_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
972,"Nejat Jalisi, MD",['1320 E Madison Ave'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4WgNjkZTQtyG3BXO3sV3sw/b73c0896795676056244ed7fbd635845/Jalisi_Nejat_77191_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
973,"Bryan Fox, MD",['10225 Austin Drive'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/5BbK8eAuSEq3BsgetGbUqv/35ce78fd5569fe4d61f597ad2f4dfccb/fox_bryan_66533_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
974,"Suzanne Afflalo, MD",['10225 Austin Drive'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/N9ex6LrL6tBUcWCkEF3dV/9487334ed4b6b46b6f67526fd2e7648b/Dr._Suzanne_Afflalo.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
975,"Abida Faiz, DO",['10225 Austin Drive'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4FgKXC7CjPF4TPJWZuZHs1/c619028f69de7c5351c5dd1fefebc4bc/faiz_abida_93351_2023.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
